article_id,flood_id,language,country,sentence,sentence_num,adjective,adposition,adverb,auxiliary,coordinating conjunction,determiner,interjection,noun,numeral,particle,pronoun,proper noun,punctuation,subordinating conjunction,symbol,verb,other,verbs_imperative,verbs_subjunctive,auxiliary_modals,imperative_count,short_term_count,long_term_count,spatial_count,subjunctive_count,has_agent,has_action,has_location,srl_complete,advice,actionability_probability,actionability_score
90,79,pt,Brazil,"O documento foi feito em parceria Centro Nacional de Monitoramento e Alertas de Desastres Naturais (Cemaden), o Centro Nacional de Gerenciamento de Riscos e Desastres (Cenad) e o Instituto Nacional de Pesquisas Espaciais (Inpe).'O avanço de uma frente pelo estado de Santa Catarina e a entrada de um ar mais frio, de quadrante sul, pelo Rio Grande do Sul, irá provocar queda de temperatura no estado gaúcho e pouca chance de chuva.",2,['sul'],"['em', 'de', 'de', 'de', 'de', 'de', 'de', 'pelo', 'de', 'de', 'de', 'pelo', 'do', 'de', 'no', 'de']",['mais'],"['foi', 'irá']","['e', 'e', 'e', 'e', 'e']","['O', 'o', 'o', 'uma', 'a', 'um', 'pouca']",[],"['documento', 'parceria', 'avanço', 'frente', 'estado', 'entrada', 'ar', 'frio', 'quadrante', 'queda', 'temperatura', 'estado', 'gaúcho', 'chance', 'chuva']",[],[],[],"['Centro', 'Nacional', 'Monitoramento', 'Alertas', 'Desastres', 'Naturais', 'Cemaden', 'Centro', 'Nacional', 'Gerenciamento', 'Riscos', 'Desastres', 'Cenad', 'Instituto', 'Nacional', 'Pesquisas', 'Espaciais', ""Inpe).'O"", 'Santa', 'Catarina', 'Rio', 'Grande', 'Sul']","['(', ')', ',', '(', ')', '(', ',', ',', ',', '.']",[],[],"['feito', 'provocar']",[],[],[],[],0,0,0,0,0.0,1,1,1,1,0,0.0392,0
90,79,pt,Brazil,"Contudo, ao longo do dia, esse sistema começa a recuar para o sul do estado, na forma de frente quente, deixando pouca chance de chuva volumosa, mas contribuindo para uma virada dos ventos', pontuou os órgãos que acrescentaram que essas rajadas dificultam o escoamento das águas da Lagoa dos Patos em direção ao oceano.",3,"['quente', 'volumosa']","['ao', 'do', 'para', 'do', 'na', 'de', 'de', 'para', 'dos', 'das', 'da', 'dos', 'em', 'ao']",['Contudo'],[],['mas'],"['esse', 'o', 'pouca', 'uma', 'os', 'o']",[],"['longo', 'dia', 'sistema', 'sul', 'estado', 'forma', 'frente', 'chance', 'chuva', 'virada', 'ventos', 'órgãos', 'rajadas', 'escoamento', 'águas', 'direção', 'oceano']",[],[],"['que', 'essas']","['Lagoa', 'Patos']","[',', ',', ',', ',', ',', ""'"", ',', '.']","['a', 'que']",[],"['começa', 'recuar', 'deixando', 'contribuindo', 'pontuou', 'acrescentaram', 'dificultam']",[],[],[],[],0,0,0,0,0.0,1,1,1,1,0,0.0392,0
90,79,pt,Brazil,"O documento também alerta que entre a sexta e a segunda-feira (13), as chuvas serão mais intensas no centro-leste e nordeste do estado, incluindo a região metropolitana de Porto Alegre.",4,"['intensas', 'metropolitana']","['entre', 'no', 'do', 'de']","['também', 'mais']",['serão'],"['e', 'e']","['O', 'a', 'a', 'as', 'a']",[],"['documento', 'sexta', 'segunda-feira', 'chuvas', 'centro-leste', 'nordeste', 'estado', 'região']",['13'],[],[],"['Porto', 'Alegre']","['(', ')', ',', ',', '.']",['que'],[],"['alerta', 'incluindo']",[],[],[],[],0,0,0,1,0.0,1,1,1,1,0,0.0784,0
90,79,pt,Brazil,"Os acumulados de chuva neste período poderão superar os 150 milímetros (mm), condição que pode agravar ainda mais",5,[],"['de', 'neste']","['ainda', 'mais']",[],[],"['Os', 'os']",[],"['acumulados', 'chuva', 'período', 'milímetros', 'mm', 'condição']",['150'],[],['que'],[],"['(', ')', ',']",[],[],"['poderão', 'superar', 'pode', 'agravar']",[],[],[],[],0,0,0,0,0.0,1,1,1,1,0,0.0392,0
91,79,pt,Brazil,"FORTES CHUVASGoverno federal reconhece estado de calamidade pública no Rio Grande do SulDe acordo com o último boletim da Defesa Civil do RS, as chuvas deixaram 29 mortos e 60 desaparecidos| O Governo federal acompanha a situação no Rio Grande do Sul (foto: Divulgação/Serviço Geológico do Brasil) |O governo federal reconheceu o estado de calamidade pública no Rio Grande do Sul por causa das chuvas intensas que atingem a região desde a última segunda-feira (29).A portaria foi publicada em edição extra do Diário Oficial da União, na noite desta quinta-feira (02).",0,"['federal', 'pública', 'acordo', 'último', 'federal', 'federal', 'pública', 'intensas', 'última', '29).A', 'extra']","['de', 'no', 'do', 'com', 'da', 'do', 'desaparecidos|', 'no', 'do', 'do', 'de', 'no', 'do', 'por', 'das', 'desde', 'em', 'do', 'da', 'na', 'desta']",[],['foi'],['e'],"['o', 'as', 'O', 'a', 'o', 'a', 'a']",[],"['CHUVASGoverno', 'calamidade', 'boletim', 'chuvas', 'mortos', 'situação', 'foto', 'Divulgação', 'governo', 'estado', 'calamidade', 'causa', 'chuvas', 'região', 'segunda-feira', 'portaria', 'edição', 'Diário', 'noite', 'quinta-feira']","['29', '60', '02']",[],['que'],"['FORTES', 'Rio', 'Grande', 'SulDe', 'Defesa', 'Civil', 'RS', 'Governo', 'Rio', 'Grande', 'Sul', '/', 'Serviço', 'Geológico', 'Brasil', '|O', 'Rio', 'Grande', 'Sul', 'Oficial', 'União']","[',', '(', ':', ')', '(', ',', '(', ')', '.']",[],[],"['reconhece', 'estado', 'deixaram', 'acompanha', 'reconheceu', 'atingem', 'publicada']",[],[],[],[],0,0,0,1,0.0,1,1,1,1,0,0.0784,0
91,79,pt,Brazil,"A medida permite que o estado busque recursos, junto ao governo federal, para ações de assistência à população afetada.",1,"['busque', 'federal']","['ao', 'para', 'de', 'à']",['junto'],[],[],"['A', 'o']",[],"['medida', 'estado', 'recursos', 'governo', 'ações', 'assistência', 'população']",[],[],[],[],"[',', ',', '.']",['que'],[],"['permite', 'afetada']",[],[],[],[],0,0,1,0,0.0,1,1,1,1,0,0.098,0
91,79,pt,Brazil,"A tragédia das chuvas no RS já deixou 29 mortos, e 60 pessoas continuam desaparecidas.",2,[],"['das', 'no']",['já'],[],['e'],['A'],[],"['tragédia', 'chuvas', 'mortos', 'pessoas']","['29', '60']",[],[],['RS'],"[',', '.']",[],[],"['deixou', 'continuam', 'desaparecidas']",[],[],[],[],0,0,0,0,0.0,1,1,0,0,0,0.0,0
91,79,pt,Brazil,Confira as informações completas no Metrópoles.,3,['completas'],['no'],[],[],[],['as'],[],['informações'],[],[],[],['Metrópoles'],['.'],[],[],['Confira'],[],[],['confira'],[],0,0,0,0,0.0,0,1,0,0,0,0.0588,0
92,79,pt,Brazil,"ENCHENTES NO RSGoverno federal vai levar bombas de água de outros estados para o RSEquipamentos serão enviados por São Paulo, Alagoas e pelo Ceará| A informação foi divulgada nesta sexta-feira (17) (foto: Rafa Neddermeyer/Agência Brasil) |O governo federal negocia com os estados de São Paulo, do Ceará e de Alagoas o envio de bombas de água para auxiliar na retirada da água empoçada no Rio Grande do Sul sobretudo na capital Porto Alegre e em municípios da região metropolitana.",0,"['federal', 'federal', 'metropolitana']","['NO', 'de', 'de', 'para', 'por', 'pelo', 'nesta', 'com', 'de', 'do', 'de', 'de', 'de', 'na', 'da', 'no', 'do', 'na', 'em', 'da']",['sobretudo'],"['vai', 'serão', 'foi']","['e', 'e', 'e']","['outros', 'o', 'A', 'os', 'o']",[],"['ENCHENTES', 'RSGoverno', 'bombas', 'água', 'estados', 'RSEquipamentos', 'informação', 'sexta-feira', 'foto', 'governo', 'estados', 'envio', 'bombas', 'água', 'retirada', 'água', 'capital', 'municípios', 'região']",['17'],[],[],"['São', 'Paulo', 'Alagoas', 'Ceará|', 'Rafa', 'Neddermeyer', 'Agência', 'Brasil', '|O', 'São', 'Paulo', 'Ceará', 'Alagoas', 'Rio', 'Grande', 'Sul', 'Porto', 'Alegre']","[',', '(', ')', '(', ':', '/', ')', ',', '.']",['para'],[],"['levar', 'enviados', 'divulgada', 'negocia', 'auxiliar', 'empoçada']",[],[],[],[],0,0,0,2,0.0,1,1,1,1,0,0.1176,0
92,79,pt,Brazil,"A informação foi divulgada nesta sexta-feira (17) pelo ministro extraordinário para Apoio à Reconstrução do Rio Grande do Sul, Paulo Pimenta, durante coletiva de imprensa.",1,['extraordinário'],"['nesta', 'pelo', 'para', 'à', 'do', 'do', 'durante', 'de']",[],['foi'],[],['A'],[],"['informação', 'sexta-feira', 'ministro', 'Apoio', 'coletiva', 'imprensa']",['17'],[],[],"['Reconstrução', 'Rio', 'Grande', 'Sul', 'Paulo', 'Pimenta']","['(', ')', ',', ',', '.']",[],[],['divulgada'],[],[],[],[],0,0,1,0,0.0,1,1,1,1,0,0.098,0
92,79,pt,Brazil,"São, ao todo, 18 bombas a serem enviadas ao estado gaúcho pela Sabesp, companhia de abastecimento paulista, além de oito bombas do governo cearense e uma bomba utilizada na transposição do Rio São Francisco, em Alagoas.",2,"['paulista', 'cearense']","['ao', 'ao', 'pela', 'de', 'de', 'do', 'na', 'do', 'em']",['além'],"['São', 'serem']",['e'],['uma'],[],"['todo', 'bombas', 'estado', 'companhia', 'abastecimento', 'bombas', 'governo', 'bomba', 'transposição']","['18', 'oito']",[],[],"['Sabesp', 'Rio', 'São', 'Francisco', 'Alagoas']","[',', ',', ',', ',', ',', '.']",['a'],[],"['enviadas', 'gaúcho', 'utilizada']",[],[],[],[],0,0,0,0,0.0,1,1,1,1,0,0.0392,0
92,79,pt,Brazil,"Pelo menos dois equipamentos, segundo o ministro, já chegaram ao Rio Grande do Sul.",3,[],"['Pelo', 'segundo', 'ao', 'do']",['já'],[],[],['o'],[],"['menos', 'equipamentos', 'ministro']",['dois'],[],[],"['Rio', 'Grande', 'Sul']","[',', ',', '.']",[],[],['chegaram'],[],[],[],[],0,0,0,0,0.0,0,1,1,0,0,0.0,0
92,79,pt,Brazil,A expectativa é que outros quatro sejam entregues na tarde desta sexta-feira.,4,[],"['na', 'desta']",[],['sejam'],[],"['A', 'outros']",[],"['expectativa', 'tarde', 'sexta-feira']",['quatro'],[],[],[],['.'],['que'],[],"['é', 'entregues']",[],[],[],[],0,0,0,0,0.0,1,1,1,1,0,0.0392,0
92,79,pt,Brazil,"As bombas que já estão em solo gaúcho, de acordo com o ministro, serão utilizadas sobretudo em Porto Alegre e no município de Canoas, com a perspectiva de, nas próximas horas, ir aumentando a chegada dessas bombas.",5,"['gaúcho', 'próximas']","['em', 'de', 'com', 'em', 'no', 'de', 'com', 'nas', 'dessas']","['já', 'sobretudo']","['estão', 'serão']",['e'],"['As', 'o', 'a', 'a']",[],"['bombas', 'solo', 'acordo', 'ministro', 'município', 'perspectiva', 'horas', 'chegada', 'bombas']",[],[],['que'],"['Porto', 'Alegre', 'Canoas']","[',', ',', ',', ',', ',', '.']",['de'],[],"['utilizadas', 'ir', 'aumentando']",[],[],[],[],0,0,0,1,0.0,1,1,1,1,0,0.0784,0
92,79,pt,Brazil,"Parte delas está vindo por meio rodoviário e parte delas está vindo por avião, disse, ao citar o apoio da Força Aérea Brasileira no transporte dos equipamentos.",6,['rodoviário'],"['por', 'por', 'da', 'no', 'dos']",[],"['está', 'está']",['e'],['o'],[],"['Parte', 'meio', 'parte', 'avião', 'apoio', 'transporte', 'equipamentos']",[],[],"['delas', 'delas']","['Força', 'Aérea', 'Brasileira']","[',', ',', '.']",['ao'],[],"['vindo', 'vindo', 'disse', 'citar']",[],[],[],[],0,0,0,0,0.0,1,1,1,1,0,0.0392,0
92,79,pt,Brazil,"Essa questão, pra nós, hoje, é fundamental.",7,['fundamental'],['pra'],['hoje'],['é'],[],['Essa'],[],['questão'],[],[],['nós'],[],"[',', ',', ',', '.']",[],[],[],[],[],[],[],0,0,0,0,0.0,1,1,1,1,0,0.0392,0
92,79,pt,Brazil,Primeiro porque não tem como fechar o dique sem,8,[],['sem'],"['Primeiro', 'não']",[],[],['o'],[],['dique'],[],[],[],[],[],"['porque', 'como']",[],"['tem', 'fechar']",[],[],[],[],0,0,0,0,0.0,0,1,0,0,0,0.0,0
93,79,pt,Brazil,"RIO GRANDE DO SULChuvas no RS: Gramado está em risco de inundação e barragem de rompimentoA região turística enfrenta cheia histórica do Rio Caí, que passa por seis cidades| Corpo de Bombeiros trabalha em resgate de pessoas ilhadas em todo Rio Grande do Sul (crédito: Lauro Alves/ Secom RS) |A Defesa Civil do Rio Grande do Sul emitiu nesta quinta-feira (2/5) um alerta de risco de inundação do Rio Caí, na região da Serra, onde está localizada a cidade turística Gramado.",0,"['turística', 'cheia', 'histórica', 'turística']","['no', 'em', 'de', 'de', 'do', 'por', 'de', 'em', 'de', 'em', 'do', 'do', 'do', 'nesta', 'de', 'de', 'do', 'na', 'da']",[],"['está', 'está']",['e'],"['rompimentoA', 'todo', 'um', 'a']",[],"['risco', 'inundação', 'barragem', 'região', 'cidades|', 'resgate', 'pessoas', 'crédito', '|A', 'quinta-feira', 'alerta', 'risco', 'inundação', 'região', 'cidade']","['seis', '2/5']",[],"['que', 'onde']","['RIO', 'GRANDE', 'DO', 'SULChuvas', 'RS', 'Rio', 'Caí', 'Corpo', 'Bombeiros', 'Rio', 'Grande', 'Sul', 'Lauro', 'Alves/', 'Secom', 'RS', 'Defesa', 'Civil', 'Rio', 'Grande', 'Sul', 'Rio', 'Caí', 'Serra']","[':', ',', '(', ':', ')', '(', ')', ',', ',', '.']",[],[],"['Gramado', 'enfrenta', 'passa', 'trabalha', 'ilhadas', 'emitiu', 'localizada', 'Gramado']",[],[],[],[],0,2,0,3,0.0,1,1,1,1,0,0.2745,1
93,79,pt,Brazil,Há ainda chance de que uma barragem rompa.,1,['rompa'],[],['ainda'],[],[],['uma'],[],['barragem'],[],[],[],[],['.'],"['de', 'que']",[],"['Há', 'chance']",[],[],[],[],0,0,0,0,0.0,0,1,0,0,0,0.0,0
93,79,pt,Brazil,"A orientação é de que os morados que estão nesta região, e próximos ao rio, deixem suas casas.",2,['próximos'],"['nesta', 'ao']",[],['estão'],['e'],"['A', 'os', 'suas']",[],"['orientação', 'morados', 'região', 'rio', 'casas']",[],[],['que'],[],"[',', ',', '.']","['de', 'que']",[],"['é', 'deixem']",[],[],['deixem'],[],0,0,0,1,0.0,1,1,1,1,0,0.1373,0
93,79,pt,Brazil,"A Defesa Civil do Estado alerta a população para a condição do Rio Caí, que recebeu expressivos volumes em razão das fortes chuvas dos últimos dias no Estado e está ultrapassando extraordinariamente sua cota de inundação', inicia o texto.",3,"['volumes', 'fortes', 'últimos']","['do', 'para', 'do', 'em', 'das', 'dos', 'no', 'de']",['extraordinariamente'],['está'],['e'],"['A', 'a', 'a', 'sua', 'o']",[],"['população', 'condição', 'expressivos', 'razão', 'chuvas', 'dias', 'Estado', 'cota', 'inundação', 'texto']",[],[],['que'],"['Defesa', 'Civil', 'Estado', 'Rio', 'Caí']","[',', ""'"", ',', '.']",[],[],"['alerta', 'recebeu', 'ultrapassando', 'inicia']",[],[],[],[],0,0,0,0,0.0,1,1,1,1,0,0.0392,0
93,79,pt,Brazil,"É orientação expressa que os moradores de áreas próximas ao Rio nos municípios de São Francisco de Paula, Canela, Gramado, Nova Petrópolis, Vale Real e Feliz deixem áreas de risco e procurem abrigos públicos ou outro local de segurança para permanecer durante a elevação de nível do Rio Caí', diz a nota publicada pelo órgão.",4,"['expressa', 'próximas', 'públicos']","['de', 'ao', 'nos', 'de', 'de', 'de', 'de', 'durante', 'de', 'do', 'pelo']",[],['É'],"['e', 'e', 'ou']","['os', 'outro', 'a', 'a']",[],"['orientação', 'moradores', 'áreas', 'municípios', 'áreas', 'risco', 'abrigos', 'local', 'segurança', 'elevação', 'nível', 'nota', 'órgão']",[],[],['que'],"['Rio', 'São', 'Francisco', 'Paula', 'Canela', 'Gramado', 'Nova', 'Petrópolis', 'Vale', 'Real', 'Feliz', 'Rio', 'Caí']","[',', ',', ',', ',', ""'"", ',', '.']",['para'],[],"['deixem', 'procurem', 'permanecer', 'diz', 'publicada']",[],[],['deixem'],[],0,0,0,4,0.0,1,1,1,1,0,0.2549,1
93,79,pt,Brazil,"O governador do RS, Eduardo Leite (PSDB), reiterou o recado em suas redes sociais.",5,['sociais'],"['do', 'em']",[],[],[],"['O', 'o', 'suas']",[],"['governador', 'recado', 'redes']",[],[],[],"['RS', 'Eduardo', 'Leite', 'PSDB']","[',', '(', ')', ',', '.']",[],[],['reiterou'],[],[],[],[],0,0,0,0,0.0,1,1,1,1,0,0.0392,0
93,79,pt,Brazil,O Rio Caí vai ultrapassar a cota de inundação nas próximas horas.,6,['próximas'],"['de', 'nas']",[],['vai'],[],"['O', 'a']",[],"['cota', 'inundação', 'horas']",[],[],[],"['Rio', 'Caí']",['.'],[],[],['ultrapassar'],[],[],[],[],0,0,0,0,0.0,1,1,1,1,0,0.0392,0
93,79,pt,Brazil,"Moradores de áreas próximas ao rio nos municípios listados na imagem DEVEM SAIR DE CASA e buscar abrigos públicos ou locais alternativos!', escreveu.",7,"['próximas', 'públicos', 'alternativos']","['de', 'ao', 'nos', 'na', 'DE']",[],[],"['e', 'ou']",[],[],"['áreas', 'rio', 'municípios', 'imagem', 'CASA', 'abrigos', 'locais']",[],[],[],"['Moradores', 'DEVEM', 'SAIR']","['!', ""'"", ',', '.']",[],[],"['listados', 'buscar', 'escreveu']",[],[],[],[],0,0,0,3,0.0,0,1,1,0,0,0.1176,0
93,79,pt,Brazil,Risco de rompimento de barr,8,[],"['de', 'de']",[],[],[],[],[],"['Risco', 'rompimento', 'barr']",[],[],[],[],[],[],[],[],[],[],[],[],0,0,0,0,0.0,0,0,0,0,0,0.0,0
94,79,pt,Brazil,"TRAGÉDIA NO RSGuaíba diminui cerca de 30 cm, mas previsão de chuva ainda preocupaMesmo com baixa, o nível do lago permanece acima da cota de inundação.",0,[],"['NO', 'de', 'de', 'com', 'do', 'da', 'de']","['cerca', 'ainda', 'acima']",[],['mas'],['o'],[],"['cm', 'previsão', 'chuva', 'baixa', 'nível', 'lago', 'cota', 'inundação']",['30'],[],['preocupaMesmo'],"['TRAGÉDIA', 'RSGuaíba']","[',', ',', '.']",[],[],"['diminui', 'permanece']",[],[],[],[],0,0,0,0,0.0,1,1,1,1,0,0.0392,0
94,79,pt,Brazil,"Além disso, a previsão do Inmet para esta quinta-feira (16) é de chuvas de até 50 milímetros e de ventos de 60 km/h| Sem chuvas no estado, o nível do Guaíba passou de 5,19 metros para 4,92 metros (foto: Henrique Lessa) |Após uma trégua das chuvas no Rio Grande do Sul, o nível do Lago Guaíba passou de 5,19 metros, ontem, para 4,92 metros.",1,[],"['do', 'para', 'de', 'de', 'até', 'de', 'de', 'Sem', 'no', 'do', 'de', 'para', '|Após', 'das', 'no', 'do', 'do', 'de', 'para']","['Além', 'ontem']",['é'],['e'],"['a', 'esta', 'o', 'uma', 'o']",[],"['previsão', 'quinta-feira', 'chuvas', 'milímetros', 'ventos', 'km', 'h|', 'chuvas', 'estado', 'nível', 'metros', 'metros', 'foto', 'trégua', 'chuvas', 'nível', 'metros', 'metros']","['16', '50', '60', '5,19', '4,92', '5,19', '4,92']",[],['disso'],"['Inmet', 'Guaíba', 'Henrique', 'Lessa', 'Rio', 'Grande', 'Sul', 'Lago', 'Guaíba']","[',', '(', ')', '/', ',', '(', ':', ')', ',', ',', ',', '.']",[],[],"['passou', 'passou']",[],[],[],[],0,0,0,0,0.0,1,1,1,1,0,0.0392,0
94,79,pt,Brazil,As informações são do Serviço Geológico do Brasil (SGB) desta quinta-feira (16).,2,[],"['do', 'do', 'desta']",[],['são'],[],['As'],[],"['informações', 'quinta-feira']",['16'],[],[],"['Serviço', 'Geológico', 'Brasil', 'SGB']","['(', ')', '(', ')', '.']",[],[],[],[],[],[],[],0,0,0,0,0.0,1,1,0,0,0,0.0,0
94,79,pt,Brazil,"O Instituto Nacional de Meteorologia (Inmet) anunciou, porém, que após três dias, hoje deve voltar a chover no estado, com risco de temporais.",3,[],"['de', 'após', 'no', 'com', 'de']",['hoje'],[],['porém'],['O'],[],"['dias', 'estado', 'risco', 'temporais']",['três'],[],[],"['Instituto', 'Nacional', 'Meteorologia', 'Inmet']","['(', ')', ',', ',', ',', ',', '.']","['que', 'a']",[],"['anunciou', 'deve', 'voltar', 'chover']",[],[],[],[],0,0,0,0,0.0,1,1,1,1,0,0.0392,0
94,79,pt,Brazil,"Mesmo com baixa, o nível do lago permanece acima da cota de inundação que é de 3 metros, e as previsões do Inmet apontam para chuvas de até 50 milímetros e ventos de 60 km/h no norte gaúcho, além de Santa Catarina e Paraná.",4,[],"['com', 'do', 'da', 'de', 'de', 'do', 'para', 'de', 'até', 'de', 'no', 'de']","['Mesmo', 'acima', 'além']",['é'],"['e', 'e', 'e']","['o', 'as']",[],"['baixa', 'nível', 'lago', 'cota', 'inundação', 'metros', 'previsões', 'chuvas', 'milímetros', 'ventos', 'km/h', 'norte', 'gaúcho']","['3', '50', '60']",[],['que'],"['Inmet', 'Santa', 'Catarina', 'Paraná']","[',', ',', ',', '.']",[],[],"['permanece', 'apontam']",[],[],[],[],0,0,0,0,0.0,1,1,1,1,0,0.0392,0
94,79,pt,Brazil,"O professor de ecologia da Universidade Federal de Rio Grande (UFRGS), Marcelo Dutra, afirma que a redução do nível do lago é de pouco efeito e pode ter acontecido por causa do vento, ou porque a água pode estar alcançando outros lugares.",5,[],"['de', 'da', 'de', 'do', 'do', 'de', 'por', 'do']",[],"['é', 'ter', 'estar']","['e', 'ou']","['O', 'a', 'pouco', 'a', 'outros']",[],"['professor', 'ecologia', 'redução', 'nível', 'lago', 'efeito', 'causa', 'vento', 'água', 'lugares']",[],[],[],"['Universidade', 'Federal', 'Rio', 'Grande', 'UFRGS', 'Marcelo', 'Dutra']","['(', ')', ',', ',', ',', '.']","['que', 'porque']",[],"['afirma', 'pode', 'acontecido', 'pode', 'alcançando']",[],[],[],['ter'],0,0,0,0,0.0,1,1,1,1,0,0.098,0
94,79,pt,Brazil,E explica que o evento ainda continua em curso.,6,[],['em'],['ainda'],[],['E'],['o'],[],"['evento', 'curso']",[],[],[],[],['.'],['que'],[],"['explica', 'continua']",[],[],[],[],0,0,0,0,0.0,1,1,1,1,0,0.0392,0
94,79,pt,Brazil,"Podemos ter mais chuvas e as águas subirem, além da presença de vento muito forte, destaca.",7,['forte'],"['da', 'de']","['além', 'muito']",[],['e'],"['mais', 'as']",[],"['chuvas', 'águas', 'presença', 'vento']",[],[],[],[],"[',', ',', '.']",[],[],"['Podemos', 'ter', 'subirem', 'destaca']",[],[],[],[],0,0,0,0,0.0,1,1,1,1,0,0.0392,0
94,79,pt,Brazil,"Níveis em outros rios do estadoO rio Jacuí estava na marca dos 13,56 metros, nesta quinta-feira, às 8h, na cidade de Rio Pardo, e ainda marca quase o dobro da sua cota de inundação de",8,[],"['em', 'do', 'na', 'dos', 'nesta', 'às', 'na', 'de', 'da', 'de', 'de']","['ainda', 'quase']",['estava'],['e'],"['outros', 'o', 'sua']",[],"['Níveis', 'rios', 'estadoO', 'rio', 'marca', 'metros', 'quinta-feira', '8h', 'cidade', 'dobro', 'cota', 'inundação']","['13,56']",[],[],"['Jacuí', 'Rio', 'Pardo']","[',', ',', ',', ',']",[],[],['marca'],[],[],[],[],0,0,0,1,0.0,1,1,0,0,0,0.0392,0
95,79,pt,Brazil,"TRAGÉDIA NO RSImagem de satélite da Agência Espacial Europeia mostra 'mar de lama' no RSNesta terça-feira, cientistas do Instituto de Pesquisas Hidráulicas (IPH), da Universidade Federal do Rio Grande do Sul, indicam que a cheia no Rio Guaíba, em Porto Alegre, deve se prolongar por mais de uma semana, com níveis acima de 5m nos próximos dias| Vista aérea de ruas inundadas no bairro de São João, em Porto Alegre (foto: Florian Plaucheur/AFP) |Imagens de satélite mostram a cheia inédita que atinge os rios do Rio Grande do Sul.",0,"['próximos', 'aérea', 'inédita']","['NO', 'de', 'da', 'de', 'no', 'do', 'de', 'da', 'do', 'do', 'no', 'em', 'por', 'de', 'com', 'de', 'nos', 'de', 'no', 'de', 'em', 'de', 'do', 'do']","['mais', 'acima']",[],[],"['a', 'a', 'os']",[],"['satélite', 'mar', 'lama', 'terça-feira', 'cientistas', 'cheia', 'semana', 'níveis', 'm', 'dias|', 'Vista', 'ruas', 'bairro', 'foto', '|Imagens', 'satélite', 'cheia', 'rios']","['uma', '5']",[],"['se', 'que']","['TRAGÉDIA', 'RSImagem', 'Agência', 'Espacial', 'Europeia', 'RSNesta', 'Instituto', 'Pesquisas', 'Hidráulicas', 'IPH', 'Universidade', 'Federal', 'Rio', 'Grande', 'Sul', 'Rio', 'Guaíba', 'Porto', 'Alegre', 'São', 'João', 'Porto', 'Alegre', 'Florian', 'Plaucheur', 'AFP', 'Rio', 'Grande', 'Sul']","[""'"", ""'"", ',', '(', ')', ',', ',', ',', ',', ',', ',', '(', ':', '/', ')', '.']",['que'],[],"['mostra', 'indicam', 'deve', 'prolongar', 'inundadas', 'mostram', 'atinge']",[],[],[],[],0,0,0,2,0.0,1,1,1,1,0,0.1176,0
95,79,pt,Brazil,"Divulgado nesta terça-feira (07) pela Agência Espacial Europeia, o registro feito pelo sistema Copernicus revela a dimensão do tamanho do estrago das inundações nas cidades que integram a Grande Porto Alegre.",1,[],"['nesta', 'pela', 'pelo', 'do', 'do', 'das', 'nas']",[],[],[],"['o', 'a', 'a']",[],"['terça-feira', 'registro', 'sistema', 'dimensão', 'tamanho', 'estrago', 'inundações', 'cidades']",['07'],[],['que'],"['Agência', 'Espacial', 'Europeia', 'Copernicus', 'Grande', 'Porto', 'Alegre']","['(', ')', ',', '.']",[],[],"['Divulgado', 'feito', 'revela', 'integram']",[],[],[],[],0,0,0,1,0.0,1,1,1,1,0,0.0784,0
95,79,pt,Brazil,"As imagens são do satélite Sentinel 2, que integra o Programa Espacial da União Europeia.",2,[],"['do', 'da']",[],['são'],[],"['As', 'o']",[],"['imagens', 'satélite']",[],[],['que'],"['Sentinel', '2', 'Programa', 'Espacial', 'União', 'Europeia']","[',', '.']",[],[],['integra'],[],[],[],[],0,0,0,0,0.0,1,1,0,0,0,0.0,0
